72
70
38
35
36
35
38
36
51
36
34
35
35
36
35
60
36
35
36
42
34
41
36
45
35
39
35
36
37
36
49
35
39
35
36
36
37
36
35
36
35
39
38
36
37
35
35
35
35
37
35
41
35
36
35
47
36
139
228
51
35
39
32
90
39
35
34
87
35
43
37
36
40
40
36
38
45
38
38
43
117
41
97
63
98
38
65
96
59
37
63
61
80
38
61
67
71
118
70
39
39
112
40
38
37
64
37
46
39
63
39
37
42
64
38
38
38
92
38
170
43
476
45
39
43
69
38
39
38
65
39
39
39
64
38
39
43
67
84
53
40
66
39
68
41
68
236
43
37
70
39
46
39
65
38
38
38
55
38
83
88
91
86
1095
671
76
61
63
68
208
74
60
64
77
61
64
78
67
84
65
70
42
37
35
38
39
35
42
39
39
35
38
39
47
36
43
42
39
39
34
62
43
38
38
37
33
32
38
48
81
39
53
39
73
100
43
39
36
93
48
49
33
94
52
42
122
125
35
40
49
72
39
41
36
86
37
89
37
79
48
53
34
122
48
40
82
73
100
36
70
179
182
184
122
114
31
14
19
35
17
19
13
16
16
20
15
17
16
14
37
16
14
13
13
13
18
13
14
14
18
25
22
15
15
15
14
15
16
14
15
15
14
24
15
15
20
13
14
15
15
14
98
16
14
599
695
26
17
13
12
39
16
12
12
12
11
11
12
13
12
12
12
12
12
14
17
13
13
12
12
13
12
12
12
12
15
13
12
12
12
12
11
12
13
13
13
13
12
11
14
14
11
14
13
33
397
457
19
12
12
12
12
12
12
14
12
12
12
13
12
12
12
13
12
12
29
25
20
23
20
16
19
29
18
16
15
16
13
12
11
12
13
11
13
40
15
13
12
12
18
14
12
11
12
12
12
405
470
19
12
14
42
15
13
12
13
12
12
13
11
14
12
12
12
12
14
13
13
12
12
12
12
12
12
12
17
13
12
14
11
13
12
12
14
12
17
13
203
12
12
12
12
12
12
12
12
13
358
418
20
20
29
12
14
55
45
14
12
15
12
19
15
11
11
11
12
12
11
12
14
11
13
12
13
13
11
19
12
14
12
12
19
12
12
12
16
19
12
16
12
12
24
12
13
12
12
21
12
408
470
39
18
12
12
12
21
12
13
12
12
21
12
13
12
12
18
13
13
12
12
21
16
12
11
11
21
12
13
12
13
27
451
15
8
11
13
12
12
11
14
12
11
12
11
12
13
11
13
12
407
473
20
12
11
23
12
11
11
12
19
12
15
13
11
22
12
11
11
12
20
12
12
12
12
19
14
12
12
15
23
11
11
13
39
14
12
